eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201501260039,2015,1,25,,0,,92,India,6,South Asia,Chhattisgarh,Dantewada district,18.883191,81.348675,3.0,0,,"01/25/2015: Assailants attacked National Highway 30 in Dantewada district, Chhattisgarh state, India. There were no reported casualties, although the highway was damaged in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,104.0,Highway/Road/Toll/Traffic Signal,National Highway 30,Highway,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Roads were dug up and trees were cut down in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Unspecified property on National Highway 30 was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Maoists damage vehicle, block roads in Bastar,"" The Hindu, January 26, 2015.",,,START Primary Collection,-9,-9,0,-9,
201502020097,2015,2,2,,0,,19,Bangladesh,6,South Asia,Chittagong,Mirsharai,22.773039,91.574152,1.0,0,,"02/02/2015: Assailants removed fishplates from train tracks in Mirsharai area, Chittagong division, Bangladesh. A Mymensingh Express train derailed as a result, injuring at least nine people. No group claimed responsibility; however, sources attributed the incident to pro-hartal activists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Bangladesh Railway,Mymensingh Express Train,19.0,Bangladesh,,,,,,,,,,,,,,,,,Pro Hartal Activists,,,,,,"The specific motive is unknown; however, sources noted that the attack may have been part of a larger trend of violence related to Bangladesh's nationwide hartal, which began on January 6, 2015.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Sabotage equipment to remove fishplates was used in the attack.,0.0,0.0,0.0,9.0,0.0,0.0,1,4.0,Unknown,-99.0,A train and its tracks were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Dhaka: Two More Killed in Arson Attacks, Train Derails 2 February as Nationwide Blockade Continues,"" The Daily Star Online, February 3, 2015.",,,START Primary Collection,0,0,0,0,
201502130078,2015,2,13,,0,,19,Bangladesh,6,South Asia,Rajshahi,Godagari,24.458006,88.337244,1.0,0,,"02/13/2015: Assailants removed fishplates from railway tracks in Godagari area, Rajshahi division, Bangladesh. A train derailed as a result, but no casualties were reported. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Bangladesh Railway,Railway Tracks,19.0,Bangladesh,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the attack may have been part of a larger trend of violence related to Bangladesh's nationwide hartal, which began on January 6, 2015.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A train and its tracks were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Day 40 of blockade sees derailment,"" Dhaka Tribune, February 14, 2015.",,,START Primary Collection,-9,-9,0,-9,
201502190068,2015,2,19,,0,,92,India,6,South Asia,Chhattisgarh,Dantewada district,18.9,81.35,3.0,0,The incident occurred between Kakloor and Bhansi villages,"02/19/2015: Assailants sabotaged railway tracks between Kakloor and Bhansi villages, Dantewada district, Chhattisgarh state, India. Two people were injured when a train derailed. No group claimed responsibility for the incident; however, sources suspected Maoists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,East Coast Railway (ECR) Train,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,A train and railway tracks were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Maoists go on rampage in parts of Bastar region, kill 2 including a security personnel,"" IBNLive India News, February 20, 2015.",,,START Primary Collection,-9,-9,0,-9,
201505090064,2015,5,8,,0,,92,India,6,South Asia,Chhattisgarh,Jagdalpur,19.087316,82.026903,1.0,1,,"05/08/2015: Assailants destroyed railway tracks near Jagdalpur village, Chhattisgarh state, India. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A train railway tracks were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Ahead of PM visit, Maoists hold 300 hostage in Chhattisgarh's Sukma district,"" Times of India, May 9, 2015.","""Maoists abduct villagers hours before PM Modi's visit, free all but one beaten to death in Chhattisgarh,"" ZeeNews.com, May 9, 2015.",,START Primary Collection,-9,-9,0,-9,
201507060109,2015,7,6,,0,,45,Colombia,3,South America,Putumayo,Orito district,0.67688,-76.880163,3.0,0,The incident occurred in Luxon town,"07/06/2015: Assailants attacked the San Miguel pipeline in Luxon town, Orito district, Putumayo department, Colombia. There were no reported casualties in the attack, although the attack caused an oil spill. No group claimed responsibility for the incident; however, sources attributed the attack to the Revolutionary Armed Forces of Colombia (FARC).",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,108.0,Oil,Ecopetrol,San Miguel Oil Pipeline,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),48th Pedro Martinez Front,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An oil infrastructure was damaged in this attack,0.0,,,,,,,,,,,,,,,,,"""Colombian Army Reports FARC Attack Against Oil Pipeline,"" ACAN-EFE, July 6, 2015.",,,START Primary Collection,0,0,0,0,
201601310061,2016,1,31,,0,,4,Afghanistan,6,South Asia,Baghlan,Puli Khumri,35.947551,68.710329,1.0,1,,"01/31/2016: Assailants cut down a power pylon near Puli Khumri city, Baghlan province, Afghanistan. There were no reported casualties. This was one of three related attacks targeting power pylons in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Taliban",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Da Afghanistan Breshna Sherkat (DABS),Power Pylon,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A power pylon was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Taliban Seek End to Operation before Power Pylon's Repair,"" Daily Outlook, February 8, 2016.","""Taliban cut down 3 more power pylons,"" Frontier Post, February 1, 2016.",,START Primary Collection,0,0,0,0,"201601310061, 201601310062, 201601310063"
201601310062,2016,1,31,,0,,4,Afghanistan,6,South Asia,Baghlan,Puli Khumri,35.947551,68.710329,1.0,1,,"01/31/2016: Assailants cut down a power pylon near Puli Khumri city, Baghlan province, Afghanistan. There were no reported casualties. This was one of three related attacks targeting power pylons in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Taliban",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Da Afghanistan Breshna Sherkat (DABS),Power Pylon,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A power pylon was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Taliban Seek End to Operation before Power Pylon's Repair,"" Daily Outlook, February 8, 2016.","""Taliban cut down 3 more power pylons,"" Frontier Post, February 1, 2016.",,START Primary Collection,0,0,0,0,"201601310061, 201601310062, 201601310063"
201601310063,2016,1,31,,0,,4,Afghanistan,6,South Asia,Baghlan,Puli Khumri,35.947551,68.710329,1.0,1,,"01/31/2016: Assailants cut down a power pylon near Puli Khumri city, Baghlan province, Afghanistan. There were no reported casualties. This was one of three related attacks targeting power pylons in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Taliban",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Da Afghanistan Breshna Sherkat (DABS),Power Pylon,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A power pylon was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Taliban Seek End to Operation before Power Pylon's Repair,"" Daily Outlook, February 8, 2016.","""Taliban cut down 3 more power pylons,"" Frontier Post, February 1, 2016.",,START Primary Collection,0,0,0,0,"201601310061, 201601310062, 201601310063"
201602020057,2016,2,2,"February 2, 2016",0,,4,Afghanistan,6,South Asia,Baghlan,Unknown,35.812226,69.29298,4.0,0,,"02/02/2016: Assailants cut down an unspecified number of power pylons in Baghlan province, Afghanistan. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Unknown,Power Pylons,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Machine saws were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,An unknown number of power pylons were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Afghan morning headlines: Baghlan clashes; ISIS threat; Gen Dostam,"" BBC Monitoring, February 4, 2016.","""Kabul faces blackout amid attempts to fix power lines,"" Press TV, February 2, 2016.",,START Primary Collection,-9,-9,0,-9,
201608050045,2016,8,4,,0,,43,Chile,3,South America,Unknown,Unknown,,,5.0,0,,08/04/2016: Assailants attacked an electricity tower at unknown location in Chile. There were no reported casualties. This was one of two related attacks targeting electricity towers in Chile on this date. No group claimed responsibility for the incidents.,1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Unknown,Electricity Tower,43.0,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,An electric saw was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,An electricity tower was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Chile: Church burned down, at least 16 destroyed this year,"" Christian Today, August 5, 2016.","""Suspected Mapuche militants topple two electricity pylons in Chileâ€™s Malleco,"" Radio Cooperativa, August 4, 2016.","""Unknowns demolish two high voltage towers in Ercilla,"" Biobiochile.cl, August 4, 2016.",START Primary Collection,-9,-9,0,-9,"201608050045, 201608050046"
201608050046,2016,8,4,,0,,43,Chile,3,South America,Unknown,Unknown,,,5.0,0,,08/04/2016: Assailants attacked an electricity tower at unknown location in Chile. There were no reported casualties. This was one of two related attacks targeting electricity towers in Chile on this date. No group claimed responsibility for the incidents.,1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Unknown,Electricity Tower,43.0,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,An electric saw was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,An electricity tower was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Chile: Church burned down, at least 16 destroyed this year,"" Christian Today, August 5, 2016.","""Suspected Mapuche militants topple two electricity pylons in Chileâ€™s Malleco,"" Radio Cooperativa, August 4, 2016.","""Unknowns demolish two high voltage towers in Ercilla,"" Biobiochile.cl, August 4, 2016.",START Primary Collection,-9,-9,0,-9,"201608050045, 201608050046"
201608180052,2016,8,18,"August 18, 2016",0,,92,India,6,South Asia,Chhattisgarh,Kirandul,18.708306,80.995502,1.0,1,The incident occurred between the towns of Kirandul and Bacheli.,"08/18/2016: Assailants planted a railway sleeper on tracks in an attempt to derail trains between Kirandul and Bacheli, Chhattisgarh, India. There were no reported casualties as railway officials halted traffic in order to remove the sleeper. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,A railway sleeper was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Naxals set ablaze vehicles, loot drivers,"" United News of India, August 18, 2016.",,,START Primary Collection,-9,-9,0,-9,
201610290084,2016,10,29,"October 29, 2016",0,,113,Libya,10,Middle East & North Africa,Sabha,Sabha,27.022867,14.441218,1.0,1,The incident occurred near Sabha.,"10/29/2016: Assailants destroyed power lines near Sabha, Libya. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,General Electric Company of Libya (GECOL),Power Lines,113.0,Libya,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),28571428.4,163 power towers and lines were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Hosted Product: Libya Daily Digest November 2, 2016,"" Libya Digest, November 2, 2016.",,,START Primary Collection,-9,-9,0,-9,
201701220043,2017,1,22,,0,,92,India,6,South Asia,Andhra Pradesh,Kuneru,18.965838,83.451666,1.0,0,The incident occurred in Vizinagaram district.,"01/22/2017: Assailants sabotaged a railway track and caused a train to derail in Kuneru, Andhra Pradesh, India. At least 34 people were killed and 61 people were injured in the derailment. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,34.0,0.0,0.0,61.0,0.0,0.0,1,4.0,Unknown,-99.0,A train was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Maoists behind Kuneru rail accident in Andhra Pradesh, says NIA,"" Firstpost.com, March 31, 2017.","""Blast near railway track at Sant Kabir Nagar, UP,"" Oneindia, March 28, 2017.","""NIA and CID started investigation into Kuneru rail accident,"" Times of India, January 24, 2017.",START Primary Collection,-9,-9,0,-9,
201701240029,2017,1,24,,0,,92,India,6,South Asia,Maharashtra,Diva,19.188507,73.04171,1.0,1,,"01/24/2017: Assailants placed an iron pillar on railway tracks in an attempt to sabotage the Madgaon-Dadar Janshatabdi train near Diva, Maharashtra, India. There were no reported casualties as the train was able to avoid derailment. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Madgaon-Dadar Janshatabdi Express Train,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,A 380-kilogram iron pillar was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Terror, Naxal angle being probed in train mishaps,"" Livemint.com, January 26, 2017.",,,START Primary Collection,-9,-9,0,-9,
201702080036,2017,2,8,,0,,92,India,6,South Asia,Bihar,Masni,25.512946,86.55269,1.0,1,The incident occurred in Khagaria district.,"02/08/2017: Assailants removed fishplates and joint vaults from Indian Railways tracks in an attempt to derail trains near Mansi, Bihar, India. There were no reported casualties as locals informed officials of the attempted attack before any trains passed through the area. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Train Tracks,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A railway track was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Alert on tracks amid sabotage fear,"" Times of India, February 9, 2017.","""Fishplates found missing, Rajdhani accident averted,"" The Times of India (TOI), February 8, 2017.",,START Primary Collection,-9,-9,0,-9,
201703170022,2017,3,17,,0,,92,India,6,South Asia,Uttar Pradesh,Nagla Bhandai,27.069611,77.966303,1.0,1,The incident occurred on near Bhandai Railway Station.,"03/17/2017: Assailants placed a boulder on railway tracks in an attempt to derail an Andaman Express train near Nagla Bhandai, Uttar Pradesh, India. A minor collision occurred as a result of the attack, though there were no reported casualties. Khorasan Chapter of the Islamic State claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92.0,India,,,,,,,,,,,,,,,,,Khorasan Chapter of the Islamic State,,,,,,,0.0,,,0,-99.0,0.0,1.0,5.0,Note left at scene,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,A boulder was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A train was damaged during this attack.,0.0,,,,,,,,,,,,,,,,,"""PM Narendra Modi's security reviewed after threat letter,"" India Today, March 26, 2017.","""Twin blasts, train derail bid trigger panic in Agra,"" Times of India (Electronic Edition), March 19, 2017.","""Twin bombings in Taj Mahal city of Agra in India following IS threats,"" Deutsche Welle, March 18, 2017.",START Primary Collection,1,1,0,1,
201705150053,2017,5,15,,0,,45,Colombia,3,South America,Meta,Acacias district,3.991663,-73.766129,3.0,0,,"05/15/2017: Assailants attacked an Ecopetrol drilling rig in Acacias district, Meta, Colombia. There were no reported casualties. This was one of three attacks targeting Ecopetrol facilities in the area on this date. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,1.0,Gas/Oil/Electric,Ecopetrol,Drilling Rig,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack was carried out because people were opposed to Ecopetrol's hiring practices and wanted the company to hire more local people.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,An oil rig was shut down as a result of the attack.,0.0,,,,,,,,,,,,,,,,,"""Colombia's Ecopetrol shuts 92 wells amid violence,"" Business News Americas - English, May 15, 2017.","""Infrastructure Attacks Hit Ecopetrol Production,"" Oil Daily, May 16, 2017.",,START Primary Collection,-9,-9,0,-9,"201705150053, 201705150054, 201705150055"
201705150055,2017,5,15,,0,,45,Colombia,3,South America,Meta,Acacias district,3.991663,-73.766129,3.0,0,,"05/15/2017: Assailants sabotaged valves at several Ecopetrol oil wells in Acacias district, Meta, Colombia. There were no reported casualties. This was one of three attacks targeting Ecopetrol facilities in the area on this date. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,1.0,Gas/Oil/Electric,Ecopetrol,Oil Well,45.0,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack was carried out because people were opposed to Ecopetrol's hiring practices and wanted the company to hire more local people.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,An unknown amount of oil spilled during the attack.,0.0,,,,,,,,,,,,,,,,,"""Colombia's Ecopetrol shuts 92 wells amid violence,"" Business News Americas - English, May 15, 2017.","""Infrastructure Attacks Hit Ecopetrol Production,"" Oil Daily, May 16, 2017.",,START Primary Collection,-9,-9,0,-9,"201705150053, 201705150054, 201705150055"
201706010036,2017,6,1,,0,,54,Czech Republic,9,Eastern Europe,Central Bohemian Region,Bakov nad Jizerou,50.46243,14.910694,1.0,1,The incident occurred along the railway between Debr and Bakov nad Jizerou in the Mlada Boleslav district.,"06/01/2017: A train crashed into a fallen tree along the railway between Debr and Bakov nad Jizerou in Mlada Boleslav district, Central Bohemian Region, Czech Republic. There were no reported casualties in the attack. An anti-immigrant extremist left notes at the scene of the attack in order to make it look like the attack had been perpetrated by jihadists. He did this in order to ""provoke a backlash against Muslims"" and immigration.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Czech Railways,Train,54.0,Czech Republic,,,,,,,,,,,,,,,,,Anti-Immigrant extremists,,,,,,"An unaffiliated individual left notes at the scene of the attack in order to make it look like the attack had been perpetrated by jihadists. He did this in order to ""provoke a backlash against Muslims"" and immigration.",0.0,,,1,1.0,1.0,1.0,5.0,Note left at scene,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A train was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Revision: Prague - Czech 'fake jihadist' faces life on terror charges: report,"" AFP (North European Service), February 28, 2018.","""Man caused train crashes then left Arabic messages to provoke anti-Muslim backlash, prosecutors say,"" The Independent, March 1, 2018.","""Terrorism Digest 13-14 January 2019,"" BBC Monitoring, January 14, 2019.",START Primary Collection,-9,-9,0,-9,
201706060045,2017,6,6,,0,,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,33.223191,43.679291,5.0,0,,"06/06/2017: Assailants attacked the Diyala-Mirsad electric transmission line at an unknown location in Iraq. There were no reported casualties, though three transmission towers were damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Unknown,Diyala-Mirsad Electric Transmission Line,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Electric transmission towers were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Iraq: Roundup of Violent Activities Targeting Civilians 6-12 June 2017,"" Summary, June 6, 2017.",,,START Primary Collection,-9,-9,0,-9,
201707280045,2017,7,28,,0,,54,Czech Republic,9,Eastern Europe,Central Bohemian Region,Bela pod Bezdezem,50.507712,14.758153,1.0,1,The incident occurred on the railroad between Bezdez and Bela pod Bezdezem.,"07/28/2017: A train crashed into a fallen tree along the railway between Bezdez and Bela pod Bezdezem in Central Bohemian Region, Czech Republic. There were no reported casualties in the attack. An anti-immigrant extremist left notes at the scene of the attack in order to make it look like the attack had been perpetrated by jihadists. He did this in order to ""provoke a backlash against Muslims"" and immigration.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Czech Railways,Train,54.0,Czech Republic,,,,,,,,,,,,,,,,,Anti-Immigrant extremists,,,,,,"An unaffiliated individual left notes at the scene of the attack in order to make it look like the attack had been perpetrated by jihadists. He did this in order to ""provoke a backlash against Muslims"" and immigration.",0.0,,,1,1.0,1.0,1.0,5.0,Note left at scene,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A train was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Revision: Prague - Czech 'fake jihadist' faces life on terror charges: report,"" AFP (North European Service), February 28, 2018.","""Man caused train crashes then left Arabic messages to provoke anti-Muslim backlash, prosecutors say,"" The Independent, March 1, 2018.","""Terrorism Digest 13-14 January 2019,"" BBC Monitoring, January 14, 2019.",START Primary Collection,-9,-9,0,-9,
201711090011,2017,11,2,,0,,222,Venezuela,3,South America,Bolivar,Guayana,8.196566,-62.564172,1.0,1,,"11/02/2017: Assailants destroyed five power pylons near Guayana, Bolivar, Venezuela. There were no reported casualties. No group claimed responsibility for the incident; however, officials attributed the attack to right-wing extremists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Unknown,Power Pylons,222.0,Venezuela,,,,,,,,,,,,,,,,,Right-wing extremists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Five power pylons were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Venezuela Security, Military, S&T Update: Authorities Seize Drug Plane, Arrest Mexicans,"" Summary, November 3, 2017.",,,START Primary Collection,-9,-9,0,-9,
